sku,question,answer
75021,Alüminyum parçalara zarar verir mi?,"Hayır, BMW, Mercedes ve Audi araçların alüminyum ve plastik parçalarına zarar vermez."
75021,Self-servis sistemlerde nasıl kullanılır?,Araç başı 80-160 ml hesabıyla sisteme entegre edilir.
75021,Jant temizliği için uygun mu?,"Evet, 1:10 oranında seyreltilerek jant temizliğinde etkili sonuç verir."
75021,25 kg ile kaç yıkama yapılabilir?,Araç başı 120 ml hesabıyla yaklaşık 200 yıkama yapılabilir.
701980,Motosikletlerde kullanılabilir mi?,"Hayır, motosikletler için uygun değildir."
701980,Köpük tabancasında seyreltme oranı nedir?,"1:4 ile 1:9 arasında, kir yoğunluğuna göre ayarlanır."
701980,Boya üzerinde iz bırakır mı?,"Hayır, boyalar üzerinde herhangi bir olumsuz etkisi yoktur."
701980,5 kg ile kaç yıkama yapılabilir?,Köpük yapıcı kullanımda araç başı 50 ml ile yaklaşık 100 yıkama yapılabilir.
70942,Sünger kullanmadan temizlik sağlar mı?,"Evet, fırçasız temizlik sistemleri ve köpük yapıcılarla uyumlu formüle sahiptir."
70942,Koruyucu kalkan ne işe yarar?,Araç üzerine bıraktığı koruma kalkanı sayesinde aracınızı dış etkenlerden korur ve geç kirlenmesini sağlar.
70942,Jant temizliğinde nasıl kullanılır?,1:10 oranında seyreltilerek jantlara uygulanır.
70942,25 kg ile kaç yıkama yapılabilir?,Self-servis kullanımda araç başı 120 ml ile yaklaşık 200 yıkama yapılabilir.
700387,Hassas yüzeylerde kullanılabilir mi?,"Sıcak, güneş altında veya hassas yüzeylerde uygulamayınız."
700387,Motor temizliğinde nasıl kullanılır?,"Soğuk motorda 1:25 seyreltme ile uygulayın, kısa temas süresi sonrası basınçlı suyla durulayın."
700387,Tır yıkamada uygun mu?,"Evet, araç filoları, tır ve otobüslerde ilk adım ön yıkama köpüğü olarak idealdir."
700387,Zemin temizliğinde kullanılabilir mi?,"Evet, sanayi zeminleri, atölye ve garajlarda yağ-kir temizliğinde kullanılabilir."
72042,Branda temizliğinde etkili mi?,"Evet, brandaların temizliği için özel olarak formüle edilmiştir."
72042,Yaz aylarında kullanılabilir mi?,"Evet, her türlü kaporta, profil veya malzeme üzerinde güvenle kullanılabilir."
72042,Tünel sistemlerine uygun mu?,"Evet, tünel ve rollover yıkama sistemlerine özel olarak uygundur."
72042,25 kg ile kaç yıkama yapılabilir?,Araç başı 120 ml hesabıyla yaklaşık 200 ağır vasıta yıkaması yapılabilir.
70640,Renk araçta iz bırakır mı?,"Hayır, durulama sonrası renk tamamen gider."
70640,Başka renk seçenekleri var mı?,"Evet, mavi ve yeşil renk seçenekleri mevcuttur."
70640,Köpük tabancasında seyreltme oranı nedir?,1:9 ile 1:12 oranında seyreltilir.
70640,25 kg ile kaç yıkama yapılabilir?,Araç başı 30 gr hesabıyla yaklaşık 830 yıkama yapılabilir.
74258,Süngere gerek var mı?,"Hayır, kiri sadece kimyasal etkiyle toz haline getirir, süngere gerek yoktur."
74258,Motor temizliğinde nasıl kullanılır?,1:10 (%9) oranında seyreltilerek motor temizliğinde kullanılır.
74258,Kamyon yıkamada seyreltme oranı nedir?,1:35 (%2.7) oranında seyreltme önerilir.
74258,10 kg ile kaç yıkama yapılabilir?,Araç başı 100 ml hesabıyla yaklaşık 100 yıkama yapılabilir.
78784,Biyolojik olarak parçalanabilir mi?,"Evet, 648/2004 sayılı Yönetmeliğe göre biyolojik olarak parçalanabilir yüzey aktif maddeler içerir."
78784,Motosikletlerde kullanılabilir mi?,"Hayır, motosikletler için uygun değildir."
78784,Eski boyalarda kullanılabilir mi?,Eski ve oksitlenmiş boya üzerinde kullanmadan önce yüzeyi soğutmanız tavsiye edilir.
78784,Sert suda performans düşer mi?,"Hayır, formül sert sudan etkilenmez."
78784,25 kg ile kaç yıkama yapılabilir?,Araba için 1:50 seyreltmede yaklaşık 1250 yıkama yapılabilir.
79284,Seramik kaplamalara zarar verir mi?,"Hayır, pH 7.0 nötr yapısı sayesinde seramik kaplamalara zarar vermez."
79284,Enzim teknolojisi ne işe yarar?,Patentli enzim teknolojisi zorlu organik kirleri moleküler düzeyde parçalayarak yüzeyden uzaklaştırır.
79284,Kurumasına izin verilmeli mi?,"Hayır, yüzey soğukken uygulanmalı ve kurumasına izin verilmemelidir."
79284,4.54 L ile kaç yıkama yapılabilir?,Araç başı 20 ml hesabıyla yaklaşık 225 yıkama yapılabilir.
700508,Yeşil renk araçta iz bırakır mı?,"Hayır, renk kalıntıları tamamen akana kadar durulama yapıldığında iz kalmaz."
700508,Seramik kaplamalı araçlarda güvenli mi?,"Evet, pH nötr yapısı sayesinde koruyucu yüzeylerle uyumludur."
700508,Sıcak yüzeylerde kullanılabilir mi?,"Hayır, sıcak yüzeylere ve kumaş/gözenekli yüzeylere uygulamayınız."
700508,Kurumasına izin verilmeli mi?,"Hayır, konsantre ürün olduğu için kurumasına izin verilmemelidir."
701422,Kurutma makinesinde kullanılabilir mi?,"Hayır, kurutma makinesi ile kullanıma uygun değildir."
701422,Maksimum yıkama sıcaklığı nedir?,30°C altında yıkama koşullarında mikrofiber poliamid yapısını korur.
701422,Polisaj pedlerinde kullanılabilir mi?,"Evet, köpük, mikrofiber ve yün polisaj pedlerinin el ile temizliğinde kullanılabilir."
701422,1 L ile kaç yıkama yapılabilir?,Makine yıkamada kg başına 30 ml hesabıyla yaklaşık 25-30 yıkama yapılabilir.
79281,pH 11.50 kaplamalara zarar vermez mi?,Sodyum hidroksit içermediği ve bitkisel yüzey aktif maddeler kullanıldığı için hassas parçalar için güvenlidir.
79281,Köpük tabancasında nasıl kullanılır?,"1:3 ile 1:9 arasında seyreltme, sık yıkamalarda 1:15'e kadar kullanılabilir."
79281,Kurumasına izin verilmeli mi?,"Hayır, ürünü sıcak yüzeylere uygulamayın ve kurumasına izin vermeyin."
79281,4.54 L ile kaç yıkama yapılabilir?,Araç başı 50 ml hesabıyla yaklaşık 90 yıkama yapılabilir.
Q2-OLE100M,Light Box ile 100 ml versiyon arasındaki fark nedir?,İçerik aynıdır; sadece paket içeriği ve aplicatör boyutu farklıdır.
Q2-OLE100M,İkinci kat uygulanabilir mi?,"Evet, ikinci kat için minimum 1 saat bekleyip ince tabaka sürün. Ekstra hidrofobi ve parlaklık sağlar."
Q2-OLE100M,Soğuk havada uygulama yapılır mı?,5°C altı önerilmez; 10-30°C arasında en iyi sonucu verir.
Q2-OLE100M,İlk yıkama ne zaman yapılabilir?,12 saat sonra su temasına açıktır; tam sertleşme 14 gün sürer. İlk 7 gün deterjan kullanmayın.
Q2-PLE50M,Tek kat yeterli mi?,"Evet, Q² Pure EVO kalın formülüyle tek katta tam performans sunar; ikinci kat opsiyoneldir."
Q2-PLE50M,Silme süresi ne kadar?,30 saniyeden 10 dakikaya kadar; ortam sıcaklık-nemine göre ayarlayabilirsiniz.
Q2-PLE50M,Mat yüzeyde kullanılır mı?,"Hayır, parlaklık artırıcı formül mat/PPF için uygun değildir; Q² Matte EVO tercih edin."
Q2-PLE50M,Dış mekânda uygulanabilir mi?,"Rüzgârsız, gölge ve 10-30°C koşullarda evet; ilk 12 saat su-toz teması olmamalı."
Q2-SLE50M,Tek kat yeterli mi?,Mohs + Skin kombinasyonu tek uygulamada tam koruma sağlar; ekstra kat gerekmez.
Q2-SLE50M,Self-healing filmi etkiler mi?,"Esnek polimer yapısı filmle birlikte hareket eder, self-healing kabiliyetini bozmaz."
Q2-SLE50M,Dış mekânda uygulayabilir miyim?,"Rüzgârsız, gölge ve 15-25°C arası stabil koşullarda evet; ilk 12 saat yağmur-toz teması olmamalı."
Q2-SLE50M,Mat boyada parlaklık yapar mı?,"Hayır, mat dokuyu korur; görünümü değiştirmez."
Q2-MTEL50M,Mat yüzeyde parlaklık yapar mı?,"Hayır, mat/satensi dokuyu bozmaz; sadece koruma katmanı ekler."
Q2-MTEL50M,Tek kat yeterli mi?,"Evet, formül tek katla tam performans verir; ikinci kat gerekli değildir."
Q2-MTEL50M,PPF veya vinil filmde kullanılır mı?,"Evet, parlak veya mat tüm PPF/vinil yüzeylerle uyumludur."
Q2-MTEL50M,Dış mekânda uygulayabilir miyim?,"Rüzgârsız, gölge ve 10-30°C arası stabil koşullarda evet; ilk 12 saat su-toz teması olmasın."
Q2-CCE200M,Mat yüzeyde parlaklık yapar mı?,"Evet parlaklık sağlar, mat yüzeyler için uygun değildir. Mat yüzeyler için Matte EVO veya Cure Matte kullanılmalı."
Q2-CCE200M,Tek kat yeterli mi?,1 kat 12 ay koruma sunar; ekstra parlaklık için 1 saat sonra ikinci kat atılabilir.
Q2-CCE200M,PPF veya vinil üzerinde kullanılır mı?,"Evet, PPF ve vinil ile uyumludur."
Q2-CCE200M,Dış mekânda uygulayabilir miyim?,"Evet, gölgede ve rüzgârsız ortamda; ilk 12 saat su temasından koruyun."
MXP-DPCN50KS,Sıfır kilometre araçta kil adımı zorunlu mu?,Çoğu yeni araçta ağır kontaminasyon bulunmaz; GYEON Restart Wash ile tek adım yıkama genellikle yeterlidir.
MXP-DPCN50KS,En ideal uygulama sıcaklığı nedir?,15-25°C hava sıcaklığı ve %40-70 bağıl nem aralığında en iyi sonuçlar alınır.
MXP-DPCN50KS,Seramiği korumak için ne yapmalı?,Tam kürleştikten sonra (5 gün) INNOVACAR SC0 Hydro Sealant veya SC1 Sealant ile ince koruma katmanı uygulayın.
MXP-DPCN50KS,"Kil Pedi mi, Kil Bezi mi kullanmalıyım?","Pedi dar alanlarda, Bezi geniş panel ve cam yüzeylerde hız için tercih edin."
MXP-HC50KS,Self-healing özelliği nasıl çalışır?,Mikro çiziklerde yüzeyi 50-60°C ısıtın (güneş altında 20-30 dk veya fön); floropolimer ağ çizikleri kapanır.
MXP-HC50KS,Tek kat 9H sertlik için yeterli mi?,"Evet. SiO2 tabakası tek katta 9H sertlik, floropolimer ise esneklik sağlar; ikinci kat gereksizdir."
MXP-HC50KS,HYDRO mat boyada parlaklık verir mi?,Hayır. Mat/saten dokuyu korur; parlaklık artışı yalnızca parlak boyalarda gözlenir.
MXP-HC50KS,Kürleşme sürecinde aracı dışarı çıkarabilir miyim?,"İlk 12 saat tozsuz, kuru ortam önerilir; ardından yağmur görmemek şartıyla dış mekâna çıkarabilirsiniz."
MXP-CCN50KS,Kolay uygulama mı?,"Evet, hem profesyoneller hem de uygulamaya yeni başlamış kişiler tarafından kullanılabilir."
MXP-CCN50KS,Minör çiziklere karşı koruma sağlar mı?,"Evet, oluşturduğu sert tabaka ile araç boyanızı minör çiziklere karşı korur."
MXP-CCN50KS,Bakım rutini nedir?,Önerilen yıkama ve bakım rutinleri uygulandığında 36 aya kadar performans gösterir.
700405,IRT lambası gerekli mi?,"Hayır, oda sıcaklığında 20 dakika içinde kürleşir."
700405,Mat boya veya PPF'de kullanılır mı?,"Evet, mat vernik, PPF veya wrap yüzeylerde güvenle kullanılabilir."
700405,Ürün ne kadar sürede açıldıktan sonra kullanılmalı?,Açıldıktan sonra 6 ay içinde kullanılmalı; 5-25°C aralığında saklanmalı.
700405,Kaç araç kaplanır?,30 ml ile 1 araç; geleneksel 50 ml seramik kaplamayla aynı verimi sunar.
Q2-RE30M,Mat jantlarda parlaklık yapar mı?,"Hayır; parlak eklemeden rengi hafif koyulaştırır, sateni bozmaz."
Q2-RE30M,Sıcak jant üzerinde uygulanabilir mi?,Tavsiye edilmez. Jant yüzeyi el yakmayacak sıcaklığa (≤30°C) inmelidir.
Q2-RE30M,Tek kat koruma için yeterli mi?,Evet; 18 aya kadar dayanır. Pist kullanımı veya kış şartları için 2. kat önerilir.
Q2-RE30M,Yıkama sonrası hangi temizleyiciyi kullanmalıyım?,pH nötr veya hafif alkali şampuanlar idealdir; yoğun kirde Q²M Iron WheelCleaner kullanabilirsiniz.
Q2-TRE30M,İç plastiklerde kullanabilir miyim?,Hayır. Ürün UV-darbeye maruz dış yüzeyler için tasarlanmıştır; iç trimde aşırı parlaklık ve kayganlık oluşturabilir.
Q2-TRE30M,Gözenekli tamponlarda silmeme gerek var mı?,Malzeme ürünün taşıyıcı bileşenini emerek SiO² ağı içeride bırakır; silmek renk dengesini bozabilir.
Q2-TRE30M,Katmanladığımda parlama artar mı?,İkinci kat renk derinliğini artırır ancak yüksek parlaklığa geçmez; kaplama doğal saten bitişini korur.
Q2-TRE30M,Kışın -5°C'de uygulanabilir mi?,"Hayır. Minimum yüzey sıcaklığı 5°C'dir; aksi hâlde kür reaksiyonu yavaşlar, iz bırakabilir."
Q2-LSE50M,Kaplamadan sonra koltuklar kaygan olur mu?,"Hayır. LeatherShield EVO mat dokuyu korur, sürtünmeyi gözle fark edilir şekilde değiştirmez."
Q2-LSE50M,Açık gözenekli anilin deride kullanabilir miyim?,Önerilmez; bu tip derilerde LeatherCoat REDEFINED kullanın.
Q2-LSE50M,"Bir koltukta yüksek parmak izi/parlama kaldı, çözümü?",20 dk içinde fark ederseniz kuru süetle hafifçe seviyelendirin; geç kaldıysanız aynı bölgeyi yeniden uygulayıp anında eşitleyin.
Q2-LSE50M,Kürleşme sürecinde aracı kullanabilir miyim?,"4 saat sonra kısa sürüşler mümkün, ancak ilk 12 saat kapalı pencere, düşük temas önerilir."
Q2-VE20M,Uygulamadan hemen sonra yağmura yakalanırsam ne olur?,İlk 12 saat içinde su teması olursa kürleşme yavaşlar; gerekirse ön camda tek kat yenileyin.
Q2-VE20M,Silecek kauçuklarına da uygulamalı mıyım?,İnce bir tabaka kauçuk esnemesini azaltmaz ve su kaydırıcılığı artırır; aşırı uygulamadan kaçının.
Q2-VE20M,Cam filmi (tint) üzerinde güvenli mi?,İç yüzeyde kullanmayın; sadece dış cama uygulayın.
Q2-VE20M,Tüm camlarda aynı anda mı çalışmalıyım?,"Evet; GlassPolish sonra Repel sıralı ilerleyin, büyük camlarda bölgesel çalışmak uygulamayı kolaylaştırır."
79296,Sıcak yüzeyde uygulanır mı?,"Hayır, sıcak yüzeye veya doğrudan güneş ışığında uygulamayın."
79296,İkinci katman gerekli mi?,Etkiyi artırmak için 20 dakika sonra ikinci katman uygulanabilir.
79296,Ev camlarında kullanılır mı?,"Evet, duş kabinleri, balkon camları ve ofis bölmelerinde de kullanılabilir."
Q2-PPFE50M,Mat PPF'de parlaklık yapar mı?,Hayır. Mat/satensi filmde görünümü değiştirmez; sadece yüzeyi eşit hidrofobik tabakayla kaplar.
Q2-PPFE50M,Tek kat yeterli mi?,Evet. Kaplama kalın formüldür; üretici 1 kat önerir. İkinci kat gerekmez.
Q2-PPFE50M,Kaplama film self-healing özelliğini bozar mı?,Hayır. Esnek polimer yapısı filmle birlikte hareket eder; self-healing performansı korunur.
Q2-PPFE50M,Dış mekânda uygulayabilir miyim?,"Rüzgârsız, gölge ve 15-25°C arası stabil koşullarda evet; ilk 12 saat yağmur-toz temasından kaçının."
Q2-FCNA400M,Tek kat uygulama yeterli olur mu?,Hafif trafikli alanlarda olabilir; yoğun kullanım için iki ince kat önerilir.
Q2-FCNA400M,Koltuk havalandırma deliklerini tıkar mı?,"Hayır, nefes alabilir nano film hava akışını engellemez."
Q2-FCNA400M,Dökülen sıvıyı ne kadar sürede silmeliyim?,Sıvı boncukları yüzeyde kalır; birkaç dakika içinde bezle almak yeterlidir.
Q2-FCNA400M,Evdeki kumaş koltuklarda kullanabilir miyim?,"Evet, renk dayanıklılığı için göze çarpmayan bir bölgede test yapın."
79299,Yağlı kalıntı bırakır mı?,"Hayır, yağsız koruma sağlar. Petrol distilatı içermez."
79299,Güneş altında kullanabilir miyim?,Sıcak yüzeylerde ve güneş altında uygulamaktan kaçının.
79299,Ne sıklıkla yenilemeliyim?,Renk koruma etkisi 3-6 ay sürer; sonrasında yeniden uygulama önerilir.
Q2-TYA500M,Parlak mı yoksa mat mı bırakır?,Tek kat saten-mat; ısıtma yapmadan ikinci kat hafif parlaklık katabilir.
Q2-TYA500M,Yağmurlu havada kalıcılığı düşer mi?,Hayır. SiO² bariyer su sıçramasına ve basınçlı yıkamaya karşı dirençlidir.
Q2-TYA500M,Kahverengileşme (blooming) yapar mı?,Yapmaz. UV filtreleri lastiğin renk stabilitesini korur.
Q2-TYA500M,Beyaz yazılı yanaklarda güvenli mi?,Evet; jel formül beyaz lastik harflerini sarartmaz.
Q2-AF120M,Renkli cam filmi üzerinde güvenli mi?,"Evet, tintli camlarda sprey-sil yöntemiyle uygulanabilir."
Q2-AF120M,AntiFog cam temizleyici yerine geçer mi?,"Hafif kirde evet, ancak en iyi performans için önce cam temizleyici kullanın."
Q2-AF120M,Tek kat ne kadar süre korur?,Ortalama 2 ay; yoğun nemli iklimlerde gerekirse daha sık tazeleyin.
Q2-AF120M,Plexi veya LCD ekrana uygulayabilir miyim?,"Evet, çiziksiz yüzeylerde güvenlidir."
Q2-BS30M,Booster tek başına koruma sağlar mı?,Hayır; yalnızca mevcut seramik kaplamanın üzerine üst kat olarak kullanılır.
Q2-BS30M,Baz kaplama kaç günlükken uygulanmalı?,"En iyi kimyasal bağ için kaplama 1 saat kurumuş, 14 günden genç olmalıdır."
Q2-BS30M,İkinci kat gerekli mi?,Çoğu durumda tek kat yeterlidir; daha fazla slick hissi için 1 saat sonra 2. kat atılabilir.
Q2-PC100M,Parlak plastiklerde iz bırakır mı?,"Hayır, mat bitiş şeffaftır; parlak yüzeyde yansıma derecesini değiştirmez."
Q2-PC100M,Bebek koltuğunda güvenli mi?,"Evet, %100 doğal, alkol ve VOC içermeyen formül çocuk ekipmanlarında güvenle kullanılabilir."
Q2-PC100M,Uygulama sonrası deri kremi sürebilir miyim?,En az 7 gün bekleyin; krem katmanı PurifyCoat'ın nefes almasını engelleyebilir.
Q2-PC100M,Buharlı temizleyici kaplamaya zarar verir mi?,100°C üzeri sıcaklık maruziyeti direnci düşürebilir; ılık nemli bez tercih edin.
Q2-OLE100M,Light Box ile 50 ml versiyon arasındaki fark nedir?,İçerik aynıdır; sadece paket içeriği ve aplicator boyutu farklıdır.
Q2-MLE100M,Açık havada uygulayabilir miyim?,"Evet; sabit, gölge ve kuru ortamda çalışın, ilk 12 saat yağmurdan koruyun."
Q2-MLE100M,Tek kat yeterli mi?,Tek kat 36 ay koruma sunar; ekstra kimyasal ve çizik direnci için ikinci kat önerilir.
Q2-MLE100M,Uygulama bezlerini tekrar kullanabilir miyim?,"Hayır; kürleşmiş ürün sertleşir, sonraki kullanımlarda boyayı çizer."
Q2-MLE100M,Kaplama üzerine ne zaman şampuanlı yıkama yapabilirim?,En az 7 gün bekleyin; bu sürede sadece duru su kullanın.
Q2-SLE50M,Mat boyada parlaklık yapar mı?,"Hayır. Mat dokuyu korur, görünümü değiştirmez."
Q2M-PYA4000M,Sıcak panelde kullanabilir miyim?,"Tavsiye edilmez; ürün buharlaşmadan silmek zorlaşır, iz riski artar."
Q2M-PYA4000M,Mat boya veya mat PPF'de güvenli mi?,"Evet; matlaştırmaz, parlak lekeler oluşturmaz."
Q2M-PYA4000M,Prep sonrası ne kadar sürede kaplama yapmalıyım?,En geç 15-20 dk içinde; toz ve parmak izi oluşmadan kaplamaya geçin.
Q2-OLE100M,Katlar arası uygulama mümkün mü?,"Evet, ikinci kat için min. 1 saat bekleyip ince tabaka sürün."
Q2-OLE100M,Soğuk havada uygulama yapılır mı?,5°C altı önerilmez; ılık ortamda en iyi sonucu verir.
Q2-OLE100M,İlk yıkamadan ne kadar süre sonra araç trafiğe çıkar?,12 saat sonra su ve toz temasına açıktır; tam sertleşme 14 gün sürer.
Q2M-CRYA250M,Wax veya sealant üzerinde kullanabilir miyim?,"Evet; mevcut korumayı bozmaz, ekstra kayganlık ekler."
Q2-PR1000M,Q² Primer'ın normal bitiş cilasından farkı nedir?,"Q² Primer sadece parlatan bir cila değildir; SiO² sayesinde seramik kaplama için astar görevi görür, kaplamanın daha iyi yapışmasını sağlar."
