sku,question,answer
Q2M-PO1000M,Plastik bir parçaya pasta sürdüm — nasıl çıkarırım?,Q²M Prep ile birden fazla kez silin.
Q2M-CM1000M,Plastik bir parçaya pasta sürdüm — nasıl çıkarırım?,Q²M Prep ile birden fazla kez silin.
Q2M-CMPR1000M,Plastik bir parçaya pasta sürdüm — nasıl çıkarırım?,Q²M Prep ile birden fazla kez silin.
Q2M-PYA4000M,Açıldıktan sonra ürün nasıl saklanır? Raf ömrü ne kadardır?,"Pompayı kapalı konumda sabitleyin. Kuru, karanlık ve serin bir yerde saklayın. Lütfen donmasına izin vermeyin ve güneş ışığına maruz bırakmayın. Açıldıktan sonra 'kullanılabilir' raf ömrü 3 yıldır."
Q2M-TR4000M,Q²M Tar REDEFINED'i durulamaktan sonra hâlâ boyamda kontaminasyon hissediyorum — neden?,Bazı kontaminasyonlar optimum sonuç için birden fazla uygulama gerektirir.
Q2M-IR4000M,Q²M Iron REDEFINED'i durulamaktan sonra jantlarımda hâlâ kir var — neden?,Bu solüsyon demir partiküllerini çıkarmak için tasarlanmıştır — mükemmel sonuç için jant yıkama prosedürüne devam etmeniz gerekir.
Q2M-WSYA1000M,Açıldıktan sonra ürün nasıl saklanır? Raf ömrü ne kadardır?,"Pompayı kapalı konumda sabitleyin. Kuru, karanlık ve serin bir yerde saklayın. Lütfen donmasına izin vermeyin ve güneş ışığına maruz bırakmayın. Açıldıktan sonra 'kullanılabilir' raf ömrü 3 yıldır."
Q2M-BGYA1000M,Q²M Bug&Grime boyama veya kaplamama zarar verir/değiştirir mi?,Hayır — bu solüsyon kaplama ve wax güvenlidir.
Q2M-FYA4000M,Açıldıktan sonra ürün nasıl saklanır? Raf ömrü ne kadardır?,"Pompayı kapalı konumda sabitleyin. Kuru, karanlık ve serin bir yerde saklayın. Lütfen donmasına izin vermeyin ve güneş ışığına maruz bırakmayın. Açıldıktan sonra 'kullanılabilir' raf ömrü 3 yıldır."
Q2M-QDYA1000M,Açıldıktan sonra ürün nasıl saklanır? Raf ömrü ne kadardır?,"Pompayı kapalı konumda sabitleyin. Kuru, karanlık ve serin bir yerde saklayın. Lütfen donmasına izin vermeyin ve güneş ışığına maruz bırakmayın. Açıldıktan sonra 'kullanılabilir' raf ömrü 3 yıldır."
Q2M-LCN1000M,Üzerine ek kaplama uygulayabilir miyim?,"Evet, Q² LeatherCoat REDEFINED (Q²M LeatherSet'te bulunur) veya Q² LeatherShield EVO uygulamanızı öneririz."
Q2M-LCSYA1000M,Üzerine ek kaplama uygulayabilir miyim?,"Evet, Q² LeatherCoat REDEFINED (Q²M LeatherSet'te bulunur) veya Q² LeatherShield EVO uygulamanızı öneririz."
Q2M-TEYA1000M,Çıkarılabilir mi?,"Evet, Q²M TireCleaner kullanarak."
_BRAND:gyeon:q2m_general,Açıldıktan sonra ürün nasıl saklanır? Raf ömrü ne kadardır?,"Pompayı kapalı konumda sabitleyin. Kuru, karanlık ve serin bir yerde saklayın. Lütfen donmasına izin vermeyin ve güneş ışığına maruz bırakmayın. Açıldıktan sonra 'kullanılabilir' raf ömrü 3 yıldır."
Q2M-IWCR4000M,Q²M Iron WheelCleaner REDEFINED boyama veya kaplamama zarar verir/değiştirir mi?,Hayır — Q²M Iron WheelCleaner REDEFINED'i kurumaya bırakmayın.
Q2M-PPFMR500M,Q²M PPF Maintain REDEFINED çizgi izi bıraktı — neden?,Ürünün aşırı kullanımı high spot oluşumuna yol açar — ilgili paneli yıkayıp yeniden uygulayın.
Q2M-CRYA250M,Bu ürünle kaplı bir araç nasıl bakım görür?,"Normal yıkama rutininizde Q²M Bathe+ ve Q²M WetCoat kullanmanızı öneririz. Bu ürün, pH 4 ile 9 arası kimyasallara dirençli olarak tasarlanmıştır."
Q2M-CMR500M,Q²M Cure Matte REDEFINED çizgi izi bıraktı — neden?,Ürünün aşırı kullanımı high spot oluşumuna yol açar — ilgili paneli yıkayıp yeniden uygulayın.
Q2M-PO1000M,Açıldıktan sonra ürün nasıl saklanır? Raf ömrü ne kadardır?,"Pompayı kapalı konumda sabitleyin. Kuru, karanlık ve serin bir yerde saklayın. Lütfen donmasına izin vermeyin ve güneş ışığına maruz bırakmayın. Açıldıktan sonra 'kullanılabilir' raf ömrü 3 yıldır."
Q2M-CM1000M,Açıldıktan sonra ürün nasıl saklanır? Raf ömrü ne kadardır?,"Pompayı kapalı konumda sabitleyin. Kuru, karanlık ve serin bir yerde saklayın. Lütfen donmasına izin vermeyin ve güneş ışığına maruz bırakmayın. Açıldıktan sonra 'kullanılabilir' raf ömrü 3 yıldır."
Q2M-CMPR1000M,Açıldıktan sonra ürün nasıl saklanır? Raf ömrü ne kadardır?,"Pompayı kapalı konumda sabitleyin. Kuru, karanlık ve serin bir yerde saklayın. Lütfen donmasına izin vermeyin ve güneş ışığına maruz bırakmayın. Açıldıktan sonra 'kullanılabilir' raf ömrü 3 yıldır."
Q2M-TR4000M,Q²M Tar REDEFINED sıktım ama kahverengi renk görmüyorum — neden?,Aracınızda zift kontaminasyonu yoksa solüsyon tepki vermez ve kahverengiye dönmez.
Q2M-IR4000M,Q²M Iron REDEFINED boyama veya kaplamama zarar verir/değiştirir mi?,Hayır — Q²M Iron REDEFINED'i kurumaya bırakmayın.
Q2M-BGYA1000M,Açıldıktan sonra ürün nasıl saklanır? Raf ömrü ne kadardır?,"Pompayı kapalı konumda sabitleyin. Kuru, karanlık ve serin bir yerde saklayın. Lütfen donmasına izin vermeyin ve güneş ışığına maruz bırakmayın. Açıldıktan sonra 'kullanılabilir' raf ömrü 3 yıldır."
Q2M-LCN1000M,Ürünün kuruması ne kadar sürer?,Uygulandıktan sonra temizleyici kalıntısını çıkardığınızdan emin olun. Kuruma süresi gerekmez.
Q2M-LCSYA1000M,Q²M LeatherCleaner Strong'un pH seviyesi nedir?,Q²M LeatherCleaner Strong pH 10'dur.
Q2M-TEYA1000M,Üzerine ek kaplama uygulayabilir miyim?,Hayır.
Q2M-IWCR4000M,Açıldıktan sonra ürün nasıl saklanır? Raf ömrü ne kadardır?,"Pompayı kapalı konumda sabitleyin. Kuru, karanlık ve serin bir yerde saklayın. Lütfen donmasına izin vermeyin ve güneş ışığına maruz bırakmayın. Açıldıktan sonra 'kullanılabilir' raf ömrü 3 yıldır."
Q2M-PPFMR500M,Açıldıktan sonra ürün nasıl saklanır? Raf ömrü ne kadardır?,"Pompayı kapalı konumda sabitleyin. Kuru, karanlık ve serin bir yerde saklayın. Lütfen donmasına izin vermeyin ve güneş ışığına maruz bırakmayın. Açıldıktan sonra 'kullanılabilir' raf ömrü 3 yıldır."
Q2M-CRYA250M,Açıldıktan sonra ürün nasıl saklanır? Raf ömrü ne kadardır?,"Pompayı kapalı konumda sabitleyin. Kuru, karanlık ve serin bir yerde saklayın. Lütfen donmasına izin vermeyin ve güneş ışığına maruz bırakmayın. Açıldıktan sonra 'kullanılabilir' raf ömrü 3 yıldır."
Q2M-CMR500M,Açıldıktan sonra ürün nasıl saklanır? Raf ömrü ne kadardır?,"Pompayı kapalı konumda sabitleyin. Kuru, karanlık ve serin bir yerde saklayın. Lütfen donmasına izin vermeyin ve güneş ışığına maruz bırakmayın. Açıldıktan sonra 'kullanılabilir' raf ömrü 3 yıldır."
Q2M-TR4000M,Açıldıktan sonra ürün nasıl saklanır? Raf ömrü ne kadardır?,"Pompayı kapalı konumda sabitleyin. Kuru, karanlık ve serin bir yerde saklayın. Lütfen donmasına izin vermeyin ve güneş ışığına maruz bırakmayın. Açıldıktan sonra 'kullanılabilir' raf ömrü 3 yıldır."
Q2M-IR4000M,Açıldıktan sonra ürün nasıl saklanır? Raf ömrü ne kadardır?,"Pompayı kapalı konumda sabitleyin. Kuru, karanlık ve serin bir yerde saklayın. Lütfen donmasına izin vermeyin ve güneş ışığına maruz bırakmayın. Açıldıktan sonra 'kullanılabilir' raf ömrü 3 yıldır."
Q2M-LCN1000M,Açıldıktan sonra ürün nasıl saklanır? Raf ömrü ne kadardır?,"Pompayı kapalı konumda sabitleyin. Kuru, karanlık ve serin bir yerde saklayın. Lütfen donmasına izin vermeyin ve güneş ışığına maruz bırakmayın. Açıldıktan sonra 'kullanılabilir' raf ömrü 3 yıldır."
Q2M-LCSYA1000M,Açıldıktan sonra ürün nasıl saklanır? Raf ömrü ne kadardır?,"Pompayı kapalı konumda sabitleyin. Kuru, karanlık ve serin bir yerde saklayın. Lütfen donmasına izin vermeyin ve güneş ışığına maruz bırakmayın. Açıldıktan sonra 'kullanılabilir' raf ömrü 3 yıldır."
Q2M-TEYA1000M,Açıldıktan sonra ürün nasıl saklanır? Raf ömrü ne kadardır?,"Pompayı kapalı konumda sabitleyin. Kuru, karanlık ve serin bir yerde saklayın. Lütfen donmasına izin vermeyin ve güneş ışığına maruz bırakmayın. Açıldıktan sonra 'kullanılabilir' raf ömrü 3 yıldır."
Q2M-BL,Bu ürün nedir?,"Tüm jantlarınızı, özellikle ulaşılması zor yerleri temizlemek için nihai çözümdür."
Q2M-SEP1010C,Ürün nasıl yıkanır/bakım görür?,"Çamaşır makinesinde, en fazla 30 °C'de Q²M TowelWash deterjanı eklenerek yıkanabilir. Tumble dry yapmayın. Ütülemeyin. Çamaşır suyu kullanmayın."
Q2M-SEP1010C,Nasıl kullanılır?,Foam aplikatörümüzle kullanmanızı öneririz.
Q2M-SEP1010C,Bu ürün nedir?,"Boyanızın bitişine zarar vermeden kaplama uygulamak için mükemmel, kenarsız ultra-yumuşak bir süettir."
Q2M-PWE4040C,Ürün nasıl yıkanır/bakım görür?,"Çamaşır makinesinde, en fazla 30 °C'de Q²M TowelWash deterjanı eklenerek yıkanabilir. Tumble dry yapmayın. Ütülemeyin. Çamaşır suyu kullanmayın."
Q2M-PWE4040C,Nasıl kullanılır?,Üründen kalan fazlayı çıkarmak için aracınızın yüzeyini havlu ile silin/parlatın.
Q2M-PWE4040C,Bu ürün nedir?,"Boyanızın bitişine zarar vermeden cila kalıntılarını çıkarmak için mükemmel, kenarsız yumuşak ve etkili bir mikrofiberdir."
Q2M-BWE4040,Ürün nasıl yıkanır/bakım görür?,"Çamaşır makinesinde, en fazla 30 °C'de Q²M TowelWash deterjanı eklenerek yıkanabilir. Tumble dry yapmayın. Ütülemeyin. Çamaşır suyu kullanmayın."
Q2M-BWE4040,Nasıl kullanılır?,Üründen kalan fazlayı çıkarmak için aracınızın yüzeyini havlu ile silin/parlatın.
Q2M-BWE4040,Bu ürün nedir?,"Boyanızın bitişine zarar vermeden kaplama veya sealant kalıntısını çıkarmak için mükemmel, kenarsız yumuşak ve etkili bir mikrofiberdir."
Q2M-SWE4040C,Ürün nasıl yıkanır/bakım görür?,"Çamaşır makinesinde, en fazla 30 °C'de Q²M TowelWash deterjanı eklenerek yıkanabilir. Tumble dry yapmayın. Ütülemeyin. Çamaşır suyu kullanmayın."
Q2M-SWE4040C,Nasıl kullanılır?,Üründen kalan fazlayı çıkarmak için aracınızın yüzeyini havlu ile silin/parlatın.
Q2M-SWE4040C,Bu ürün nedir?,"Boyanızın bitişine zarar vermeden kaplama veya sealant kalıntısını çıkarmak için mükemmel, ultra-yumuşak bir bitiş mikrofiberidir."
Q2M-WD4060C,Ürün nasıl yıkanır/bakım görür?,"Çamaşır makinesinde, en fazla 30 °C'de Q²M TowelWash deterjanı eklenerek yıkanabilir. Tumble dry yapmayın. Ütülemeyin. Çamaşır suyu kullanmayın."
Q2M-WD4060C,Nasıl kullanılır?,Yıkama işleminizden sonra kalan suyu çıkarmak için aracınızın ıslak yüzeyini havlu ile silin.
Q2M-WD4060C,Bu ürün nedir?,Yıkama rutininizden sonra aracınızın kurutma sürecini güvenli ve etkili şekilde tamamlamak üzere tasarlanmış emici bir kurulama klasik mikrofiberidir.
Q2M-SODE6080C,Ürün nasıl yıkanır/bakım görür?,"Çamaşır makinesinde, en fazla 30 °C'de Q²M TowelWash deterjanı eklenerek yıkanabilir. Tumble dry yapmayın. Ütülemeyin. Çamaşır suyu kullanmayın."
Q2M-SODE6080C,Nasıl kullanılır?,Yıkama işleminizden sonra kalan suyu çıkarmak için aracınızın ıslak yüzeyini havlu ile silin.
Q2M-SODE6080C,Bu ürün nedir?,Yıkama rutininizden sonra aracınızın kurutma sürecini güvenli ve etkili şekilde tamamlamak üzere tasarlanmış emici bir kurulama ultra-yumuşak mikrofiberidir.
Q2M-SDE7090C,Ürün nasıl yıkanır/bakım görür?,"Çamaşır makinesinde, en fazla 30 °C'de Q²M TowelWash deterjanı eklenerek yıkanabilir. Tumble dry yapmayın. Ütülemeyin. Çamaşır suyu kullanmayın."
Q2M-SDE7090C,Nasıl kullanılır?,Yıkama işleminizden sonra kalan suyu çıkarmak için aracınızın ıslak yüzeyini havlu ile silin.
Q2M-SDE7090C,Bu ürün nedir?,Yıkama rutininizden sonra aracınızı güvenli ve etkili şekilde kurutmak üzere tasarlanmış emici bir kurulama mikrofiberidir.
Q2M-STE,Ürün nasıl yıkanır/bakım görür?,Q²M Smoothie yalnızca elde (30 °C) Q²M TowelWash deterjanı eklenerek yıkanmalıdır.
Q2M-STE,Nasıl kullanılır?,"Yıkama eldivenini Yıkama kovanıza batırın ve yanal hareketle panel paneline çalışın, eldiveni durulama kovanızda temizleyin — tamamlanana kadar tekrarlayın."
Q2M-STE,Bu ürün nedir?,Yüksek emici kirletici kapasitesine sahip kaliteli bir eldiven yıkama mit'idir.
Q2M-MFAE,Bu ürünün uygulaması nedir?,"Q²M MF Applicator, kaplama uygulama sürecine yardımcı olmak üzere tasarlanmıştır."
Q2M-BL,Nasıl kullanılır?,Fırçayı yıkama solüsyonunuza batırın ve jantlarınızın iç ve dış kısmını güvenle fırçalayın.
Q2M-BL,Ürün nasıl yıkanır/bakım görür?,Her kullanımdan sonra fırçayı durulayın.
Q2-FCNA400M,Üründen biraz cam/boya üzerine sıktım — nasıl temizlerim?,Q²R Degrease ve Q²M BaldWipe ile birden fazla kez silin.
Q2-FCNA400M,Ürünü kullandığım yüzey yapışkan — bu normal mi?,"Hayır, yapışkan olmamalı. Q²R FabricCoat hızlı kuruyacak şekilde formüle edilmiştir. Çok yavaş kurursa (ürünü aşırı uyguladıysanız) yapışkan/tutucu olabilir. Bu durumda tekstili sıcak suya batırılmış kısa tüylü mikrofiber bezle temizleyin."
Q2-FCNA400M,Su artık boncuklanmıyor — ne yapmalıyım?,Boncuklanma korumanın tek göstergesi değildir. Q²R FabricCoat boncuklanmasa bile yüzeyi UV ışınlarına ve renk değişikliğine karşı korur.
Q2-FCNA400M,Bu ürünle kaplı bir araç nasıl bakım görür?,"Yalnızca normal, pH nötr şampuanlar kullanın. Tekrar kaplama yapmayı planlamıyorsanız tekstile özel temizleyicileri kullanmayın."
Q2-FCNA400M,Ürünün kuruması/kürlenmesi ne kadar sürer?,Tamamen kuruyana kadar yüzeye dokunmayın. En az 12 saat dış etkilere maruz bırakmayın.
Q2-FCNA400M,Birden fazla kat uygulayabilir miyim?,Evet.
Q2-FCNA400M,Ne kadar dayanır?,Q²R FabricCoat 3 aya kadar dayanır.
Q2-FCNA400M,Nereye uygulanır?,"Bu kaplama, açılır soft top'lar ve Alcantara dahil her tür kumaş için tasarlanmıştır."
Q2-FCNA400M,Nasıl uygulanır?,Q²R FabricCoat'u yalnızca temiz ve tamamen kuru bir yüzeye uygulayın. Zor çıkan overspray'i önlemek için çevredeki elemanları maskeleyin. Ürünü her zaman Q²M LeatherBrush ile silerek eşit bir bitiş oluşturun ve emilimi destekleyin. Aşırı dozdan kaçının. 1 kalın kat yerine 2 ince kat uygulamanızı öneririz.
Q2-FCNA400M,Bu ürün nedir?,"Q²R FabricCoat, gelişmiş kuvars bazlı, yüksek hidrofobiklik özelliği olan bir kumaş koruyucudur."
Q2M-TRC500M,Solüsyonu agite etmem gerekir mi?,Bu solüsyon mikrofiber veya fırça yardımıyla silme hareketi gerektirir.
Q2M-TRC500M,Q²R VinylCleaner boyama veya kaplamama zarar verir/değiştirir mi?,Hayır.
Q2M-TRC500M,Açıldıktan sonra ürün nasıl saklanır? Raf ömrü ne kadardır?,"Sprey başlığını kapalı konumda sabitleyin. Kuru, karanlık ve serin bir yerde saklayın. Donmasına izin vermeyin, güneş ışığına maruz bırakmayın."
Q2M-TRC500M,Nereye uygulanır?,"Bu solüsyon, deniz aracınızın her plastik yüzeyine uygulanmak üzere tasarlanmıştır."
Q2M-TRC500M,Nasıl kullanılır?,İç trim için günlük silim olarak Q²M BaldWipe üzerine kullanın. Kauçuk veya dış trim için temizliği artırmak adına fırça ile agite edip bekletin.
Q2M-TRC500M,Bu ürün nedir?,Q²R VinylCleaner bir bakım ve plastik temizleyicidir.
